,N1-Light,N1-Short,N1-Medium,N1-Long
2018-08-14,32720.6879,1464.197,621.9808917,1329.356688
2018-08-15,33173.82803,1479.083,598.0509554,1359.044586
2018-08-16,34221.24359,1546.173,621.6346154,1349.141026
2018-08-17,37318.70064,1527.057,628.1146497,1221.55414
2018-08-18,25680.8125,644.1562,332.88125,857.63125
2018-08-19,21618.18868,456.0692,261.5283019,648.6981132
2018-08-20,32437.6242,1406.465,543.1082803,1084.968153
2018-08-21,32424.625,1465.675,567.6125,1295.65
2018-08-22,32682.71069,1415.711,582.3144654,1323.710692
2018-08-23,33327.42138,1515.73,617.8805031,1325
2018-08-24,37628.67702,1501.863,625.4037267,1240.329193
2018-08-25,27716.79503,664.0435,344.8447205,833.3354037
2018-08-26,23687.73292,470.0683,275.1304348,670.9813665
2018-08-27,31724.25625,1352.9,531.53125,1073.9125
2018-08-28,32412.76875,1438.338,572.9375,1300.7125
2018-08-29,32896.39375,1467.8,595.31875,1359.3875
2018-08-30,33727.73125,1525.7,634.2125,1370.775
2018-08-31,39272.45912,1555.516,660.1257862,1254.169811
2018-09-01,29401.78261,689.882,428.7204969,843.3850932
2018-09-02,25863.4557,511.6329,317.5253165,672.4810127
2018-09-03,33550.53797,1416.715,613.6202532,1131.835443
2018-09-04,32840.19497,1499.289,592.8993711,1339.427673
2018-09-05,32992.79245,1498.289,602.2704403,1394.886792
2018-09-06,33887.25,1541.981,616.49375,1387.675
2018-09-07,37487.18354,1511.487,636.4240506,1305.424051
2018-09-08,27031.56604,690.0881,347.0566038,909.5220126
2018-09-09,23345.01899,482.7405,266.7468354,713.6392405
2018-09-10,32660.08805,1439.195,569.754717,1135.056604
2018-09-11,31608.92025,1449.344,591.9263804,1353.797546
2018-09-12,31946.04848,1452.612,589.3878788,1406.593939
2018-09-13,31349.52071,1461.314,595.6982249,1408.538462
2018-09-14,35238.77059,1469.947,621.1823529,1263.294118
2018-09-15,25556.06509,653.8521,335.9467456,924.4792899
2018-09-16,21882.52663,465.8698,271.3491124,728.0650888
2018-09-17,30495.42262,1350.869,530.0833333,1091.785714
2018-09-18,30812.1369,1416.679,566.202381,1349.005952
2018-09-19,31413.1131,1435.238,584.702381,1401.452381
2018-09-20,32979.96429,1524.935,612.5357143,1390.178571
2018-09-21,38231.41916,1559.323,688.1916168,1268.407186
2018-09-22,26738.96429,696.1964,379.0297619,890.1309524
2018-09-23,20821.75,411.1607,252.1845238,616.3690476
2018-09-24,24273.2619,647.7976,368.4166667,730.4940476
2018-09-25,31887.42169,1412.795,563.0542169,1153.975904
2018-09-26,32471.10909,1481.558,613.8484848,1380.387879
2018-09-27,34041.74699,1573.849,652.4879518,1447.060241
2018-09-28,39881.5443,1622.88,683.2658228,1276.329114
2018-09-29,30155.38365,787.5031,431.5597484,920.1006289
2018-09-30,27175.60127,588.7658,363.4683544,709.2341772
2018-10-01,33867.35849,1516.308,614.1446541,1137.333333
2018-10-02,33652.66875,1551.638,621.11875,1364.1
2018-10-03,33794.9,1552.425,616.94375,1430.975
2018-10-04,34845.075,1603.494,634.225,1415.525
2018-10-05,38600.43396,1623.019,631.4213836,1332.327044
2018-10-06,29153.73585,740.2642,393.4150943,916.1572327
2018-10-07,26716.81646,574.0696,309.7848101,725.7658228
2018-10-08,34343.53797,1488.266,587.4810127,1152.221519
2018-10-09,32681.82278,1519.62,597.556962,1360.962025
2018-10-10,31682.5509,1471.287,597.7305389,1431.443114
2018-10-11,32421.96386,1516,600.0421687,1415.23494
2018-10-12,35908.36145,1508.789,637.2108434,1300.108434
2018-10-13,24678.85976,644.0305,344.4085366,926.7926829
2018-10-14,19437.44848,419.7273,259.569697,738.4727273
2018-10-15,30990.36145,1358.813,544.5662651,1128.319277
2018-10-16,32029.90741,1470.858,577.9876543,1354.901235
2018-10-17,32107.80982,1467.466,591.2822086,1409.233129
2018-10-18,32396.26506,1510.723,608.2891566,1423.746988
2018-10-19,36044.73333,1515.133,607.3090909,1272.606061
2018-10-20,25348.81818,650.703,340.2121212,928.2363636
2018-10-21,21461.29697,448.1939,261.5939394,729.2545455
2018-10-22,30632.31325,1362.729,552.9759036,1145.674699
2018-10-23,31750.36025,1488.677,599.3975155,1366.546584
2018-10-24,32498.8375,1530.388,615.84375,1440.24375
2018-10-25,35293.07643,1596.382,637.7324841,1427.726115
2018-10-26,39260.50633,1533.19,629.0126582,1280.772152
2018-10-27,29226.7044,701.7987,381.7232704,894.490566
2018-10-28,24980.825,483.7312,289.45625,693.125
2018-10-29,33019.12579,1425.465,555.8742138,1132.679245
2018-10-30,32307.37107,1495.899,591.3207547,1340.698113
2018-10-31,33688.10063,1541.409,607.0251572,1402.006289
2018-11-01,33330.35,1528.581,609.95625,1406.00625
2018-11-02,38262.80255,1594.682,648.3630573,1289.853503
2018-11-03,27504.5,712.6987,358.5576923,916.5576923
2018-11-04,24409.29677,512.5226,280.4516129,745.6967742
2018-11-05,32585.35484,1430.368,567.8645161,1149.935484
2018-11-06,32669.9557,1511.582,605.1392405,1427.746835
2018-11-07,33141.45912,1526.509,612.2389937,1455.45283
2018-11-08,32992.22293,1536.159,611.8216561,1446.324841
2018-11-09,36818.18354,1540.759,621.8417722,1351.063291
2018-11-10,26200.46203,690.6392,355.5316456,955.2278481
2018-11-11,22071.64557,459,267.4810127,765.1392405
2018-11-12,31571.17722,1410.639,555.9556962,1156.316456
2018-11-13,31426.36709,1475.475,575.7721519,1396.411392
2018-11-14,32563.50633,1496.196,604.556962,1464.78481
2018-11-15,33571.46835,1558.152,607.6075949,1428.936709
2018-11-16,36929.63522,1546.239,637.6163522,1396.849057
2018-11-17,25900.39623,704.1824,356.6603774,1011.849057
2018-11-18,21985.52229,471.8599,278.6433121,809.9681529
2018-11-19,32087.70064,1427.911,562.2420382,1252.929936
2018-11-20,32796.51592,1528.446,598.4394904,1457.522293
2018-11-21,33080.90566,1537.962,603.427673,1508.540881
2018-11-22,34095.47134,1582.159,619.2484076,1494.031847
2018-11-23,38351.38854,1530.548,634.7515924,1374.66242
2018-11-24,28833.16352,722.7233,365.6415094,1032.660377
2018-11-25,25105.41772,515.8797,364.0189873,823.4746835
2018-11-26,33408.88608,1463.924,585.9683544,1262.050633
2018-11-27,33780.9625,1552.531,629.69375,1461.96875
2018-11-28,34842.58228,1613.386,642.6139241,1445.386076
2018-11-29,36573.5,1687.335,666.8860759,1444.468354
2018-11-30,41361.175,1679.05,683.13125,1343.775
2018-12-01,32306.99375,855.9875,422.76875,956.63125
2018-12-02,28214.94268,615,351.8407643,749.2038217
2018-12-03,35442.08497,1543.275,608.9411765,1199.019608
2018-12-04,33559.11392,1570.475,634.5063291,1372.664557
2018-12-05,34540.38217,1620.261,659.5541401,1492.617834
2018-12-06,35228.3949,1669.325,668.2738854,1522.324841
2018-12-07,38636.67516,1629.541,684.866242,1404.43949
2018-12-08,28775.11392,801.5823,422.8987342,1050.867089
2018-12-09,25137.76582,557.0063,352.4556962,857.9936709
2018-12-10,32866.63291,1500.323,616.4177215,1242.829114
2018-12-11,33112.93711,1588.786,644.6792453,1449.465409
2018-12-12,34798.38365,1656.654,672.6792453,1502.742138
2018-12-13,35702.86164,1705.774,687.9056604,1495.72327
2018-12-14,40821.86709,1647.639,696.8101266,1350.126582
2018-12-15,32234.86164,953.2138,483.2578616,1011.509434
2018-12-16,25390.43478,635.9938,370.5714286,742.0124224
2018-12-17,24375.18239,745.2893,399.5157233,832.5534591
2018-12-18,30410.85625,1329.444,593.08125,1158.48125
2018-12-19,30547.14907,1373.839,603.5714286,1300.490683
2018-12-20,31896.40373,1375.516,618.4596273,1304.149068
2018-12-21,36131.1,1380.188,625.96875,1147.275
2018-12-22,29200.16981,881.9497,459.0377358,849.4716981
2018-12-23,23057.40881,629.2642,370.0943396,574.2012579
2018-12-24,23570.24051,746.8165,366.4493671,538.835443
2018-12-25,17052.1625,214.175,136.00625,263.65
2018-12-26,18237.54088,349.4969,211.1949686,360.7106918
2018-12-27,22186.29114,725.6709,346.5632911,639.4556962
2018-12-28,22764.77848,781.9494,392.2658228,746.1265823
2018-12-29,18938.93082,480.0629,280.4465409,630.8616352
2018-12-30,18038.09494,380.2975,246.6139241,492.5
2018-12-31,19880.90506,600.6835,317.3860759,482.943038
2019-01-01,15703.96795,291.5641,185.9038462,316.9487179
2019-01-02,23924.74522,763.535,359.910828,600.4713376
2019-01-03,25385.66452,937.8258,437.6709677,781.4322581
2019-01-04,28071.35484,1017.735,483.3741935,815.4387097
2019-01-05,24849.52903,744.8194,383.3935484,680.8064516
2019-01-06,23691.36129,703.8581,359.716129,552.2064516
2019-01-07,29392.23077,1206.635,527.3653846,839.75
2019-01-08,28514.25161,1223.026,527.7419355,1045.851613
2019-01-09,27765.05161,1166.645,515.1741935,1121.767742
2019-01-10,28253.57692,1188.59,516.0192308,1171.621795
2019-01-11,31219.3141,1213.564,543.8205128,1086.038462
2019-01-12,22396.46452,566.2194,345.2193548,814.8774194
2019-01-13,19873.17647,431.9477,277.4183007,637.6862745
2019-01-14,30198.42105,1219.053,516.4605263,997.3552632
2019-01-15,30629.57616,1297.914,528.7152318,1200.211921
2019-01-16,31171.27273,1347.481,553.3051948,1243.467532
2019-01-17,31442.75484,1355.142,558.1419355,1232.793548
2019-01-18,34628.73718,1370.071,583.7628205,1170.961538
2019-01-19,23877.50641,577.75,327.3782051,842.775641
2019-01-20,20196.78205,382.5192,247.3653846,640.1794872
2019-01-21,30929.51282,1269.327,523.9871795,1047.897436
2019-01-22,30867.47771,1348.904,560.0063694,1263.254777
2019-01-23,31016.94268,1383.414,571.1783439,1318.617834
2019-01-24,31942.80128,1424.468,575.4102564,1317.512821
2019-01-25,36075.62581,1371.465,580.5096774,1217.722581
2019-01-26,26201.81935,606.5355,322.1935484,844.1096774
2019-01-27,22623.4359,430.9808,265.0320513,635.7179487
2019-01-28,31009.52597,1298.175,529.3571429,1029.324675
2019-01-29,31449.97436,1392.212,566.0320513,1269.49359
2019-01-30,31602.59355,1392.826,588.1612903,1337.103226
2019-01-31,33535.72152,1499.329,606.778481,1325.227848
2019-02-01,37226.68354,1461.829,617.5,1198.898734
2019-02-02,27287.00633,672.9114,378.3797468,838.0822785
2019-02-03,24567.6519,481.4747,287.8924051,647.5379747
2019-02-04,31841.63226,1332.574,554.7096774,1031.825806
2019-02-05,31480.8141,1388.795,574.4871795,1239.288462
2019-02-06,32078.62821,1385.673,572.5512821,1293.326923
2019-02-07,32194.03846,1398.199,587.4102564,1322.108974
2019-02-08,36669.21795,1428.077,632.7371795,1210.365385
2019-02-09,26369.76774,622.5806,334.7096774,844.9419355
2019-02-10,22817.09615,424.8974,271.3589744,672.2692308
2019-02-11,31232.97419,1305.697,528.6,1046.154839
2019-02-12,31162.8366,1337.915,541.5490196,1226.477124
2019-02-13,31582.82468,1332.662,554.1233766,1283.844156
2019-02-14,30682.7871,1241.181,537.0903226,1246.425806
2019-02-15,35965.56774,1369.955,580.2258065,1186.219355
2019-02-16,23663.73377,567.0844,330.1818182,844.2662338
2019-02-17,21355.42857,397.2338,266.5584416,655.7142857
2019-02-18,30626.51316,1251.908,514.0789474,1078.059211
2019-02-19,30771.75325,1310.708,548.525974,1279.292208
2019-02-20,32339.39355,1395.516,577.0258065,1350.083871
2019-02-21,31716.55484,1381.329,575.4387097,1331.529032
2019-02-22,35952.53205,1347.256,590.8012821,1218.24359
2019-02-23,26031.78846,597.5833,365.4487179,872.7435897
2019-02-24,22588.96795,424.2244,270.1987179,672.6025641
2019-02-25,31428.88462,1270.596,523.0833333,1071.814103
2019-02-26,31790.0443,1359.658,554.1392405,1275.860759
2019-02-27,32117.97468,1367.082,571.1329114,1335.778481
2019-02-28,33526.67308,1409.391,589.9679487,1330.346154
2019-03-01,39416.39216,1454.366,606.5947712,1199.339869
2019-03-02,28878.53548,642.7742,373.9419355,839.2774194
2019-03-03,26002.76774,476.6774,288.1483871,669.8387097
2019-03-04,32530.10897,1313.929,546.1602564,1098.076923
2019-03-05,32023.91772,1390.722,568.278481,1322.550633
2019-03-06,32409.69677,1393.529,592.9870968,1371.290323
2019-03-07,33339.29221,1420.253,594.6493506,1375.525974
2019-03-08,36377,1378.079,608.6315789,1226.625
2019-03-09,26782.69231,621.6538,373.9679487,891.3012821
2019-03-10,22613.8961,418.8701,278.1363636,703.8311688
2019-03-11,31034.8366,1213.601,515.8888889,1054.437908
2019-03-12,31534.58442,1314.37,537.1428571,1262.266234
2019-03-13,31968.5098,1337.065,566.7581699,1314.366013
2019-03-14,33464.4702,1403.53,589.1192053,1303.721854
2019-03-15,37618.46711,1389.164,589.9802632,1209.894737
2019-03-16,27112.24837,635.6797,346.1372549,871.4509804
2019-03-17,23099.00654,421.4183,272.6535948,678.1830065
2019-03-18,31940.74834,1274.212,532.0066225,1072.370861
2019-03-19,32718.9,1380.067,554.34,1281.066667
2019-03-20,35793.0915,1457.634,593.2091503,1285.470588
2019-03-21,22539.78205,615.8269,346.3397436,989.6153846
2019-03-22,30647.78846,1186.032,503.6346154,1040.352564
2019-03-23,24057.02548,541.2102,325.1974522,816.3821656
2019-03-24,24286.21711,448.7434,300.8421053,623.9407895
2019-03-25,31139.32667,1248.84,514.5333333,1007.846667
2019-03-26,32646.01274,1358.153,557.3248408,1290.815287
2019-03-27,33049.20253,1375.519,559.2848101,1334.993671
2019-03-28,33768.67097,1420.355,570.8258065,1344.787097
2019-03-29,37147.0641,1351.417,569.3076923,1239.717949
2019-03-30,28275.94872,628.2308,320.1410256,874.3397436
2019-03-31,26187.2,488.871,282.0387097,673.1225806
2019-04-01,32132.59873,1257.917,513.7770701,1028.044586
2019-04-02,30336.11875,1306.394,535.65,1274.30625
2019-04-03,30087.47273,1278.939,550.2969697,1340.442424
2019-04-04,30761.55152,1321.97,549.4424242,1378.012121
2019-04-05,32850.95758,1244.509,544.1818182,1257.533333
2019-04-06,24909.72727,553.2,336.9575758,920.0242424
2019-04-07,21150.40244,408.6037,289.7743902,736.1036585
2019-04-08,28383.71341,1141.927,485.2073171,1067.810976
2019-04-09,30072.07927,1284.171,540.8780488,1313.396341
2019-04-10,30920.73939,1325.952,565.5333333,1400.739394
2019-04-11,31333.69136,1333.377,550.0555556,1391.530864
2019-04-12,33619.78882,1322.05,592.6024845,1307.42236
2019-04-13,24982.14724,597.2454,349.7668712,986.6748466
2019-04-14,20201.8773,393.638,271.6319018,777.1533742
2019-04-15,31045.89506,1320.364,562.8950617,1196.518519
2019-04-16,31864.44444,1430.883,615.5555556,1428.246914
2019-04-17,34023.57764,1497.41,665.6397516,1446.198758
2019-04-18,39239.25466,1578.391,680.3540373,1254.378882
2019-04-19,21117.775,507.7063,493.675,727.2625
2019-04-20,17481.95,341.9875,210.96875,531.79375
2019-04-21,18773.35185,350.2346,256.617284,421.0246914
2019-04-22,24364.64151,619.5409,465.918239,573.408805
2019-04-23,29632.0828,1178.446,494.1592357,1066.43949
2019-04-24,30144.91026,1314.737,547.4230769,1313.455128
2019-04-25,32241.00637,1384.548,566.5859873,1366.77707
2019-04-26,36579.25478,1393.624,596.6751592,1285.942675
2019-04-27,26313.2327,579.283,330.3710692,888.754717
2019-04-28,23439.65823,443.7532,265.721519,712.8734177
2019-04-29,30088.98089,1277.439,521.6305732,1117.012739
2019-04-30,33362.39873,1453.601,591.3670886,1329.202532
2019-05-01,21468.41509,584.6541,351.0188679,1031.157233
2019-05-02,31705.99363,1387.191,559.6496815,1220.22293
2019-05-03,35488.4557,1419.778,600.9556962,1220.088608
2019-05-04,27604.64375,660.4312,409.8875,900.83125
2019-05-05,23458.6125,474.3062,381.55625,718.15
2019-05-06,31757.4557,1346.076,560.4873418,1130.094937
2019-05-07,33676.48387,1462.465,601.6903226,1263.696774
2019-05-08,15445.66242,378.7452,248.477707,898.8089172
2019-05-09,32316.70064,1393.79,584.8853503,1202.019108
2019-05-10,35134.93711,1401.667,608.4150943,1258.496855
2019-05-11,25225.08861,620.8734,348.443038,912.9936709
2019-05-12,22865.90506,417.5063,262.2405063,721.4556962
2019-05-13,30811,1286.34,540.5512821,1157.057692
2019-05-14,30606.23899,1361.692,583.8176101,1377.748428
2019-05-15,30794.525,1330.956,589.24375,1409.74375
2019-05-16,32136.15723,1421.453,598.5345912,1408.91195
2019-05-17,35659.37342,1396.519,613.2721519,1289.708861
2019-05-18,24755.1875,597.3062,335.375,895.76875
2019-05-19,20565.73585,402.7107,249.8993711,712.9685535
2019-05-20,30479.75949,1272.114,513.7025316,1123.462025
2019-05-21,30874.13208,1354.73,554.9559748,1333.069182
2019-05-22,31315.5443,1363.728,584.0189873,1398.246835
2019-05-23,31674.93671,1370.734,583.8607595,1397.398734
2019-05-24,36136.69427,1368.35,598.7197452,1275.22293
2019-05-25,26363.70968,595.7742,390.1806452,890.0774194
2019-05-26,22535.54839,412.8387,283.3677419,695.0967742
2019-05-27,30564.26452,1256.929,532.2451613,1111.129032
2019-05-28,30600.74839,1326.245,556.1612903,1308.864516
2019-05-29,31250.66883,1352.799,582.1168831,1375.681818
2019-05-30,33034.49045,1439.427,593.2356688,1397.012739
2019-05-31,37279.4359,1400.641,596.9038462,1257.070513
2019-06-01,26712.49367,611.6139,325.443038,874.9683544
2019-06-02,23517.49057,447.9371,258.8867925,626.7798742
2019-06-03,31447.68553,1294.799,526.8490566,1102.578616
2019-06-04,30833.48734,1375.646,556.9493671,1335.620253
2019-06-05,31159.0828,1335.822,562.3630573,1362.770701
2019-06-06,32002.05096,1411.611,581.6878981,1383.707006
2019-06-07,35601.42038,1404.223,589.8917197,1260.878981
2019-06-08,24950.78846,618.9167,355.5641026,893.025641
2019-06-09,21088.01923,440.7115,282.3333333,734.9230769
2019-06-10,30847.74359,1301.455,539.974359,1117.775641
2019-06-11,31426.6962,1382.658,566.0632911,1344.246835
2019-06-12,32232.48408,1405.293,591.9171975,1381.630573
2019-06-13,33482.77707,1452.994,616.7452229,1382.738854
2019-06-14,39665.88608,1494.576,626.1898734,1256.316456
2019-06-15,24950.08333,626.3542,338.3611111,832.3402778
2019-06-16,21245.39103,393.0128,274.8076923,571.9102564
2019-06-17,23766.68987,589.2025,310.8101266,685.3607595
2019-06-18,32136.20645,1344.781,550.1096774,1113.283871
2019-06-19,31145.17647,1365.026,565.7647059,1301.45098
2019-06-20,31628.83553,1420.322,578.8223684,1349.381579
2019-06-21,34553.58389,1430.027,586.852349,1284.818792
2019-06-22,22999.35099,592.3245,332.0463576,916.3443709
2019-06-23,20282.79195,428.8792,264.9932886,712.5637584
2019-06-24,30207.6,1285.86,546.72,1086.88
2019-06-25,31472.56494,1386.435,573.6493506,1306.642857
2019-06-26,33126.41935,1424.91,590.2709677,1385.406452
2019-06-27,33738.37179,1452.013,623.3012821,1379.50641
2019-06-28,38036.63226,1422.316,617.6193548,1213.36129
2019-06-29,27659.59477,654.6275,360.5228758,860.751634
2019-06-30,25240.92157,499.3072,301.6143791,690.1764706
2019-07-01,31546.4026,1263.182,535.3571429,1067.24026
2019-07-02,31288.94839,1349.632,547.1290323,1284.619355
2019-07-03,32031.27451,1377.863,574.6928105,1382.784314
2019-07-04,32526.14744,1420.006,589.1794872,1368.083333
2019-07-05,37481.87097,1462.142,605.1806452,1246.354839
2019-07-06,26496.83974,658.4808,372.6410256,895.6025641
2019-07-07,25779.39744,557.7436,331.2371795,704.1666667
2019-07-08,32723.53548,1357.342,558.083871,1076.96129
2019-07-09,30924.54839,1355.4,556.2258065,1320.909677
2019-07-10,30632.75949,1313.747,548.6898734,1377.018987
2019-07-11,31495.56962,1358.785,564.3544304,1355.772152
2019-07-12,35285.63522,1353.629,565.1069182,1238.622642
2019-07-13,24973.04403,578.3208,333.5974843,894.4716981
2019-07-14,21947.35669,424.6306,255.2738854,681.5859873
2019-07-15,30373.13291,1228.114,519.7911392,1071.094937
2019-07-16,30708.96855,1317.201,557.4968553,1323.660377
2019-07-17,30886.01863,1314.13,553.2795031,1347.968944
2019-07-18,31682.575,1342.356,576.70625,1344.10625
2019-07-19,34798.81761,1318.604,578.5408805,1250.018868
2019-07-20,24500.38854,588.3376,341.5159236,909.2101911
2019-07-21,20449.11875,392.725,243.54375,682.5125
2019-07-22,30180.02532,1235.152,515.1075949,1069.981013
2019-07-23,30280.84177,1286.595,533.7911392,1294.955696
2019-07-24,30749.05031,1315.34,547.9622642,1374.880503
2019-07-25,31434.37013,1325.669,553.7987013,1327.201299
2019-07-26,36460.03226,1316.555,587.1290323,1198.387097
2019-07-27,26576.4359,581.141,336.0641026,853.1025641
2019-07-28,23113.07097,426.7613,251.2,645.6516129
2019-07-29,30671.21795,1230.397,516.8076923,1057.198718
